,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
239,34,technician,married,secondary,no,883,-0.102674235,0.559964395,no,no,telephone,3,feb,166,2,173,3,failure,no
240,40,admin.,married,secondary,no,0,1.305110325,-1.160298748,yes,no,cellular,3,feb,561,1,201,1,failure,no
241,48,admin.,married,primary,no,3,1.752009951,0.578794535,yes,no,cellular,3,feb,69,1,252,4,failure,no
242,32,housemaid,married,tertiary,no,357,-0.088045652,0.051595801,yes,no,cellular,3,feb,133,3,77,2,failure,no
243,33,services,married,tertiary,no,546,0.362770896,0.265192405,yes,yes,cellular,3,feb,54,2,270,1,failure,no
244,51,blue-collar,married,primary,no,377,-0.193768661,-0.92494741,yes,no,telephone,3,feb,143,4,272,1,failure,no
245,52,entrepreneur,divorced,tertiary,no,199,-0.047334919,-0.259591949,yes,yes,cellular,3,feb,373,1,236,2,failure,no
246,35,management,single,tertiary,no,1891,1.138069862,-1.001457991,yes,no,cellular,3,feb,188,3,270,5,failure,no
247,31,blue-collar,married,primary,no,124,-0.139581159,-1.172650781,yes,no,cellular,3,feb,343,1,264,4,failure,no
248,49,admin.,married,secondary,no,1403,0.716748576,0.387082098,no,no,cellular,3,feb,124,2,180,2,failure,no
249,39,blue-collar,married,secondary,no,661,2.159228702,0.294655708,yes,no,cellular,3,feb,84,4,267,4,failure,no
250,46,management,married,tertiary,no,-319,0.761748702,-0.205204079,yes,no,cellular,3,feb,80,1,256,1,failure,no
251,32,services,married,secondary,no,1844,-0.51911612,1.041924852,yes,yes,cellular,3,feb,158,4,201,6,failure,no
252,33,student,single,secondary,no,1883,1.239081273,-0.522358904,yes,no,cellular,3,feb,121,5,256,1,failure,no
253,36,management,married,tertiary,no,1582,0.385424126,-0.227134462,no,no,telephone,3,feb,26,2,197,1,failure,no
254,51,housemaid,married,primary,no,605,0.272561973,-1.405942679,no,no,cellular,3,feb,91,2,159,14,failure,no
255,42,,single,primary,no,2398,-1.418888382,1.809976634,yes,no,cellular,3,feb,144,2,271,2,failure,no
256,34,blue-collar,married,secondary,no,261,1.918670584,0.966012249,yes,no,cellular,3,feb,88,5,251,3,failure,no
257,46,,married,,no,677,-0.399374344,0.150261167,no,no,cellular,3,feb,425,1,82,1,failure,no
258,52,management,married,tertiary,no,0,0.383779324,-0.49786692,yes,no,cellular,3,feb,790,1,249,1,failure,no
259,27,admin.,married,secondary,no,-401,-0.854794499,-1.359211891,yes,yes,cellular,3,feb,205,3,214,1,failure,no
260,54,blue-collar,married,secondary,no,175,-0.015894827,1.828131737,yes,no,cellular,3,feb,94,4,271,4,failure,no
261,36,management,single,tertiary,no,219,0.679948022,-1.025171995,no,no,cellular,3,feb,22,6,196,6,failure,no
262,31,blue-collar,married,,no,-120,0.865080079,0.071961711,yes,no,cellular,3,feb,100,3,201,2,failure,no
263,43,technician,married,secondary,no,473,0.204641443,-0.592198622,yes,no,cellular,3,feb,148,3,211,5,failure,no
264,42,blue-collar,married,primary,no,-97,0.577064513,-1.461795212,yes,no,cellular,3,feb,216,4,271,5,failure,no
265,34,technician,single,tertiary,no,586,-0.695812057,-0.199886262,yes,no,cellular,3,feb,43,5,263,2,failure,no
266,32,management,married,tertiary,no,272,-0.319883774,0.213812232,yes,no,cellular,3,feb,188,4,209,1,failure,no
267,58,technician,married,secondary,no,629,-0.607333436,0.60267941,yes,no,cellular,3,feb,193,3,265,2,failure,no
268,58,self-employed,married,secondary,no,0,-0.083234093,-0.541474786,yes,no,telephone,3,feb,702,3,264,9,failure,no
269,56,management,married,tertiary,no,2366,-0.847566997,-2.121769494,yes,yes,cellular,3,feb,538,2,188,4,failure,no
270,29,technician,married,secondary,no,655,0.843318029,1.196386712,yes,no,cellular,3,feb,225,3,270,2,failure,no
271,42,admin.,single,secondary,no,400,1.067701932,0.609057431,yes,no,cellular,3,feb,198,5,244,6,failure,no
272,42,technician,married,tertiary,no,725,1.076016412,1.153119972,yes,yes,telephone,3,feb,124,3,252,3,failure,no
273,56,blue-collar,married,primary,no,284,1.057877808,-0.887878384,no,yes,telephone,3,feb,124,4,204,4,failure,no
274,41,management,divorced,tertiary,no,-78,0.405994983,0.8470365,yes,no,cellular,3,feb,69,4,252,4,failure,no
275,50,technician,married,secondary,no,103,-0.597860132,-1.899814158,yes,no,cellular,3,feb,109,4,267,6,failure,no
276,33,management,single,tertiary,no,191,0.282998262,0.040873316,no,yes,cellular,3,feb,678,4,209,1,failure,no
277,53,blue-collar,married,primary,no,-211,-0.269108129,-0.589571722,yes,yes,cellular,3,feb,195,6,251,2,failure,no
278,41,technician,single,tertiary,no,-89,1.089022085,0.435236335,yes,no,cellular,3,feb,195,4,251,4,failure,no
279,55,blue-collar,married,primary,no,781,1.306358705,-0.20166005,yes,no,cellular,3,feb,112,3,270,2,failure,no
280,54,admin.,single,secondary,no,1178,1.134694543,0.899466942,yes,no,telephone,3,feb,41,6,264,2,failure,no
281,45,technician,married,secondary,no,366,0.513405228,1.645503521,no,yes,cellular,3,feb,235,2,169,12,failure,no
282,32,technician,single,tertiary,no,47,0.942562211,1.083757799,yes,no,cellular,3,feb,693,7,204,3,failure,no
283,31,management,married,tertiary,no,302,1.477486834,-1.445928869,yes,yes,cellular,4,feb,181,1,257,1,failure,no
284,59,retired,married,tertiary,no,941,0.602582164,0.415182922,no,yes,cellular,4,feb,231,1,210,1,failure,no
285,51,technician,divorced,,no,1328,0.07852791,-1.931680098,yes,no,cellular,4,feb,119,1,251,1,failure,no
286,60,technician,married,primary,no,4243,0.331071394,-0.555486491,yes,no,cellular,4,feb,387,1,251,1,failure,no
287,36,technician,single,secondary,no,1855,0.367440329,0.797579355,yes,no,cellular,4,feb,75,1,273,1,failure,no
288,38,entrepreneur,married,secondary,no,351,0.483674569,-1.302285374,yes,no,cellular,4,feb,112,1,244,3,failure,no
289,52,admin.,married,primary,no,2281,0.044036129,-0.941212739,yes,yes,telephone,4,feb,82,1,244,1,failure,no
290,38,admin.,divorced,secondary,no,308,0.796642828,0.830589851,yes,no,cellular,4,feb,197,1,274,1,failure,no
291,39,services,married,secondary,no,105,0.272553643,1.032428091,no,no,cellular,4,feb,137,1,189,2,failure,no
292,47,blue-collar,married,secondary,no,243,0.427516259,-1.619742781,yes,no,cellular,4,feb,220,1,246,4,failure,no
293,38,admin.,single,secondary,no,221,0.077309722,-0.438831367,yes,no,cellular,4,feb,93,2,274,2,failure,no
294,36,blue-collar,married,secondary,no,0,0.414922818,0.309129751,no,no,cellular,4,feb,235,1,244,1,failure,no
295,43,admin.,married,primary,no,392,-0.735450385,-1.078931387,yes,yes,cellular,4,feb,110,1,208,2,failure,no
296,33,technician,married,secondary,no,0,1.193808244,-0.708577231,yes,no,cellular,4,feb,56,1,274,2,failure,no
297,36,blue-collar,single,secondary,no,376,0.334435032,-0.710452126,yes,yes,cellular,4,feb,180,1,274,3,failure,no
298,37,admin.,divorced,secondary,no,496,-0.033698512,-0.891472225,no,no,cellular,4,feb,118,4,272,3,failure,no
299,37,services,married,secondary,no,895,0.589849689,-1.65071225,yes,yes,cellular,4,feb,219,2,245,1,failure,no
300,51,technician,married,secondary,no,2,0.961390167,-0.712944625,yes,yes,cellular,4,feb,71,1,205,3,failure,no
301,59,unemployed,married,secondary,no,4497,0.045518974,0.823128899,yes,no,cellular,4,feb,213,1,251,1,failure,no
302,56,technician,married,primary,no,284,-0.30073097,0.995600352,no,no,cellular,4,feb,177,1,197,9,failure,no
303,28,technician,single,secondary,no,34,0.4981839,-1.085400822,yes,no,cellular,4,feb,16,6,268,4,failure,no
304,57,retired,married,primary,no,-464,0.041743483,-0.190270458,yes,no,cellular,4,feb,75,1,190,6,failure,no
305,32,technician,married,secondary,no,4,0.461154708,-1.377681673,no,no,cellular,4,feb,145,2,260,4,failure,no
306,39,management,divorced,tertiary,no,-980,1.867728237,0.995272134,yes,no,cellular,4,feb,52,2,260,1,failure,no
307,58,retired,single,secondary,no,1640,0.957478258,-0.223744891,no,yes,cellular,4,feb,72,6,274,4,failure,no
308,30,technician,single,tertiary,no,405,1.029473261,-1.188473936,yes,no,cellular,4,feb,128,1,274,1,failure,no
309,38,entrepreneur,married,tertiary,no,227,0.118422283,-0.930179924,yes,no,cellular,4,feb,89,1,209,1,failure,no
310,37,services,single,secondary,no,342,1.716714548,1.111599783,yes,no,cellular,4,feb,127,1,273,1,failure,no
311,42,admin.,single,secondary,no,30,0.829859184,0.590596459,yes,no,cellular,4,feb,98,1,266,3,failure,no
312,58,management,married,tertiary,no,2142,1.125597876,0.738521683,yes,no,cellular,4,feb,41,2,274,3,failure,no
313,53,blue-collar,married,secondary,no,1103,-0.093786675,0.964409477,yes,yes,cellular,4,feb,101,2,250,4,failure,no
314,33,blue-collar,married,primary,no,158,1.554400813,1.267978783,yes,no,cellular,4,feb,110,1,264,4,failure,no
315,41,blue-collar,divorced,primary,no,548,0.206345133,-0.863942635,yes,yes,cellular,4,feb,149,1,250,1,failure,no
316,45,entrepreneur,married,secondary,no,242,0.946324086,-0.197884023,no,yes,cellular,4,feb,510,1,198,4,failure,no
317,32,blue-collar,single,primary,no,354,1.253800973,-1.12134331,no,no,cellular,4,feb,239,1,196,8,failure,no
318,54,retired,divorced,secondary,yes,-200,2.170315876,-0.694190918,no,yes,cellular,4,feb,71,1,243,1,failure,no
319,45,blue-collar,married,secondary,no,1778,0.978746063,-1.196150612,yes,no,cellular,4,feb,41,1,251,5,failure,no
320,39,management,married,secondary,no,794,-0.200045008,1.350814767,yes,no,cellular,4,feb,71,1,243,3,failure,no
321,45,admin.,married,secondary,no,985,1.082491803,-0.357537158,yes,no,telephone,4,feb,156,1,267,1,failure,no
322,43,services,divorced,secondary,no,372,0.792268737,-1.81109402,yes,yes,cellular,4,feb,618,2,274,2,failure,no
323,54,management,married,tertiary,no,7249,-1.092761877,1.107745504,yes,yes,cellular,4,feb,102,2,77,1,failure,no
324,41,blue-collar,married,,no,402,-0.358491593,0.388383904,yes,no,cellular,4,feb,604,1,204,2,failure,no
325,34,technician,married,secondary,no,272,-0.331793219,1.249116144,yes,no,cellular,4,feb,287,1,201,2,failure,no
326,50,admin.,single,secondary,no,167,1.112888865,1.391931105,no,yes,cellular,4,feb,346,2,191,3,failure,no
327,51,blue-collar,married,primary,no,362,0.501449624,-0.526339507,yes,no,cellular,4,feb,108,4,272,2,failure,no
328,43,admin.,single,secondary,no,6,0.771681283,0.840888322,no,no,cellular,4,feb,58,1,264,1,failure,no
329,42,admin.,married,secondary,no,1133,1.387613912,0.971657894,yes,no,cellular,4,feb,161,4,212,3,failure,no
330,32,blue-collar,married,secondary,no,557,-0.54793203,-0.402731536,yes,yes,cellular,4,feb,210,2,253,1,failure,no
331,33,blue-collar,married,secondary,no,-241,0.103445335,-1.370613264,yes,yes,cellular,4,feb,117,1,253,1,failure,no
332,28,services,single,secondary,no,458,0.497498149,-1.001917325,no,no,cellular,4,feb,112,4,201,3,failure,no
333,40,unemployed,divorced,secondary,no,6322,1.21794956,0.609629159,no,no,cellular,4,feb,459,1,272,1,failure,no
334,32,technician,divorced,secondary,no,202,1.137424782,-0.728547612,yes,no,cellular,4,feb,429,1,201,1,failure,no
335,37,admin.,single,primary,no,91,0.885726825,-1.646450377,yes,no,cellular,4,feb,283,2,273,2,failure,no
336,44,blue-collar,divorced,secondary,no,272,1.027208117,-0.313656915,yes,no,cellular,4,feb,219,4,205,2,failure,no
337,41,blue-collar,married,secondary,no,1245,-0.512060899,-0.496666939,yes,no,cellular,4,feb,123,1,271,1,failure,no
338,52,technician,married,secondary,no,463,-0.159184681,-0.870410397,yes,no,cellular,4,feb,132,6,267,5,failure,no
339,34,services,married,secondary,no,382,-1.047452848,-1.233582117,yes,yes,cellular,4,feb,494,2,198,7,failure,no
340,53,blue-collar,divorced,primary,no,255,0.020874503,-0.261603933,yes,no,cellular,4,feb,134,2,272,2,failure,no
341,34,self-employed,married,secondary,no,47,1.163670036,0.831578646,no,no,cellular,4,feb,362,2,169,2,failure,no
342,32,blue-collar,married,primary,no,651,0.326335116,0.204351837,yes,no,cellular,4,feb,628,2,267,2,failure,no
343,56,management,married,primary,no,199,0.850638617,1.167265727,yes,yes,cellular,4,feb,331,2,209,1,failure,no
344,40,technician,married,secondary,no,694,2.961978927,-0.40643757,yes,no,cellular,4,feb,97,4,196,5,failure,no
345,43,technician,married,secondary,no,0,0.866565787,1.576358545,yes,yes,cellular,4,feb,539,8,204,5,failure,no
346,50,management,married,tertiary,no,3284,-0.153791203,0.718043799,yes,no,cellular,4,feb,195,2,271,3,failure,no
347,30,services,married,secondary,no,357,1.006579634,-1.162972185,yes,no,cellular,4,feb,215,3,253,4,failure,no
348,56,admin.,married,,no,1848,1.265815531,-0.039394114,yes,no,cellular,4,feb,147,2,260,1,failure,no
349,31,technician,single,primary,no,449,-0.115342931,0.585609041,yes,no,cellular,4,feb,140,4,252,1,failure,no
350,58,entrepreneur,married,tertiary,no,0,-0.759713379,1.225864276,yes,yes,cellular,4,feb,304,2,229,2,failure,no
351,60,retired,married,secondary,no,2516,-0.507968692,-0.336787503,yes,yes,cellular,4,feb,279,3,266,1,failure,no
352,27,blue-collar,married,secondary,no,1600,0.130583352,0.745272819,yes,no,cellular,4,feb,603,2,259,1,failure,no
353,32,entrepreneur,single,primary,no,1770,2.066734471,0.223680015,no,yes,cellular,4,feb,206,2,188,6,failure,no
354,29,admin.,single,secondary,no,260,0.448585525,2.207619224,yes,no,cellular,4,feb,453,2,273,2,failure,no
355,45,blue-collar,married,primary,no,412,0.451460542,0.132837628,yes,no,telephone,4,feb,45,5,265,13,failure,no
356,32,management,single,tertiary,no,156,0.718823414,2.046404039,yes,no,cellular,4,feb,82,2,246,6,failure,no
357,27,services,married,secondary,no,199,1.299074506,0.840623613,no,no,cellular,4,feb,108,2,195,6,failure,no
358,31,services,single,secondary,no,122,0.159113962,0.61762467,yes,no,cellular,4,feb,157,4,268,2,failure,no
359,32,self-employed,married,tertiary,no,322,-0.68859786,0.996782676,yes,no,cellular,4,feb,192,2,272,1,failure,no
360,45,blue-collar,married,secondary,no,226,2.291648363,-0.463372711,no,no,telephone,4,feb,170,2,212,2,failure,no
361,28,admin.,single,secondary,no,392,1.283510775,0.34306499,yes,yes,cellular,4,feb,214,2,259,2,failure,no
362,32,management,married,tertiary,no,1230,0.909433423,0.132478767,yes,no,cellular,4,feb,35,3,253,4,failure,no
363,31,management,divorced,tertiary,no,106,1.30556816,-0.316233947,yes,no,cellular,5,feb,67,2,202,1,failure,no
364,27,blue-collar,married,secondary,no,245,0.944619793,-0.533451522,yes,no,cellular,5,feb,7,7,255,11,failure,no
365,46,management,married,tertiary,no,-191,0.173929003,-0.670733176,yes,no,cellular,5,feb,674,3,202,3,failure,no
366,41,admin.,divorced,secondary,no,4,0.916003543,-1.495307289,yes,no,cellular,5,feb,232,1,211,1,failure,no
367,29,blue-collar,single,secondary,no,0,1.732845286,-1.063454073,yes,no,cellular,5,feb,16,9,253,1,failure,no
368,35,services,divorced,secondary,no,440,-1.069311923,0.52423503,yes,no,cellular,5,feb,103,1,248,1,failure,no
369,35,management,divorced,tertiary,no,500,1.063815395,1.186641231,yes,no,cellular,5,feb,177,1,252,1,failure,no
370,33,management,married,tertiary,no,741,0.270576998,0.044467635,no,no,cellular,5,feb,283,1,260,1,failure,no
371,34,technician,married,secondary,no,1072,1.751388777,-0.606595187,no,yes,cellular,5,feb,136,1,252,2,failure,no
372,32,services,married,secondary,no,1066,-0.971110582,-1.283462151,yes,no,cellular,5,feb,150,1,262,9,failure,no
373,39,technician,married,secondary,no,994,0.585818148,-0.121155198,no,no,cellular,5,feb,221,1,241,1,failure,no
374,47,blue-collar,divorced,secondary,no,1815,0.804153582,-1.18784079,yes,no,cellular,5,feb,105,1,253,4,failure,no
375,29,admin.,married,secondary,no,503,-0.337781415,-1.932420357,no,yes,cellular,5,feb,433,1,199,2,failure,no
376,27,entrepreneur,single,tertiary,no,81,2.080604069,0.434007566,no,no,cellular,5,feb,197,1,199,3,failure,no
377,33,management,single,tertiary,no,1410,1.361092046,0.01158774,yes,no,cellular,5,feb,8,1,254,5,failure,no
378,59,blue-collar,married,primary,no,99,0.526635406,1.753219488,yes,no,cellular,5,feb,43,1,261,3,failure,no
379,30,blue-collar,single,secondary,no,144,0.594751774,-1.108684098,yes,no,cellular,5,feb,259,1,260,3,failure,no
380,32,technician,married,secondary,no,3322,0.379658905,2.737167183,yes,no,cellular,5,feb,588,2,175,2,failure,no
381,43,management,married,,no,587,1.053251383,0.993957006,yes,no,cellular,5,feb,11,6,231,9,failure,no
382,29,services,married,primary,no,549,0.601390567,-0.120836821,yes,no,cellular,5,feb,205,1,245,2,failure,no
383,34,blue-collar,married,secondary,no,563,0.978967234,-0.447881127,no,yes,cellular,5,feb,384,1,2,2,failure,no
384,30,blue-collar,single,primary,no,105,0.100073921,-0.932285735,yes,no,cellular,5,feb,131,1,265,1,failure,no
385,32,admin.,single,secondary,no,642,0.75080103,-1.54606536,yes,no,cellular,5,feb,52,1,253,2,failure,no
386,30,management,single,secondary,no,293,0.516739531,0.760097035,yes,no,cellular,5,feb,232,1,253,2,failure,no
387,54,entrepreneur,married,tertiary,no,1544,0.906451937,-0.437401209,no,yes,cellular,5,feb,85,7,196,3,failure,no
388,41,technician,married,secondary,no,-378,0.643625114,0.297453274,yes,no,cellular,5,feb,361,1,253,2,failure,no
389,33,technician,single,,no,10600,0.67877877,-1.59244247,no,no,cellular,5,feb,202,1,267,2,failure,no
390,35,management,married,tertiary,no,1557,0.979339574,-0.355591713,yes,yes,cellular,5,feb,225,1,268,1,failure,no
391,42,management,married,primary,no,-417,0.133487018,1.316212745,yes,no,cellular,5,feb,81,3,273,3,failure,no
392,39,self-employed,single,tertiary,no,917,1.606195705,-0.709464215,yes,no,cellular,5,feb,161,2,258,1,failure,no
393,47,blue-collar,divorced,primary,no,1927,0.909802345,-0.887633687,yes,no,cellular,5,feb,130,4,275,3,failure,no
394,34,technician,divorced,tertiary,no,66,1.508866679,-1.025575807,no,yes,cellular,5,feb,102,1,170,2,failure,no
395,40,services,married,secondary,no,-212,0.862676433,-0.776066566,yes,yes,cellular,5,feb,71,1,258,1,failure,no
396,33,services,single,secondary,no,406,2.047566171,0.605836926,yes,no,cellular,5,feb,61,1,275,1,failure,no
397,57,management,divorced,tertiary,no,442,1.356654089,0.769497425,no,no,cellular,5,feb,41,1,253,3,failure,no
398,54,housemaid,divorced,primary,no,2253,0.915100538,-0.502310322,yes,no,cellular,5,feb,266,1,196,1,failure,no
399,32,admin.,married,secondary,no,1661,0.482836077,0.676665712,yes,no,cellular,5,feb,76,1,209,2,failure,no
400,32,services,married,secondary,no,182,0.317341996,0.733353042,no,no,cellular,5,feb,277,1,169,2,failure,no
401,31,blue-collar,single,secondary,no,573,-0.119785048,-1.416380455,yes,no,telephone,5,feb,58,1,269,2,failure,no
402,29,blue-collar,single,primary,no,365,1.083393343,0.377670003,yes,yes,cellular,5,feb,72,1,274,2,failure,no
403,40,admin.,married,secondary,no,367,1.092521691,1.111207702,yes,no,telephone,5,feb,89,1,274,1,failure,no
404,58,technician,married,,no,1617,0.074381542,-1.040242402,yes,no,cellular,5,feb,109,4,274,2,failure,no
405,55,blue-collar,married,secondary,no,1765,-0.074607868,-1.237707034,yes,no,cellular,5,feb,445,1,267,1,failure,no
